ano_publicacao_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_1;unnamed_6;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_14;unnamed_15;unnamed_16;unnamed_17;unnamed_18;unnamed_19;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;38.140.781 JOAO ANDERSON BATISTA DA SILVA;38.140.781/0001-92;38.140.781 JOAO ANDERSON BATISTA DA SILVA;;PESSOA JURÍDICA;1271005 000049/2024;9447874;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-06;2026-02-06;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193368;10000,0;10000,0;10000,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;38.432.806 LARISSA RIZZATTI GOMES;38.432.806/0001-21;38.432.806 LARISSA RIZZATTI GOMES;;PESSOA JURÍDICA;1271005 000049/2024;9447880;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193378;10000,0;4600,0;4600,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41.599.062 JANAINA FORNAZIERO BORGES;41.599.062/0001-49;41.599.062 JANAINA FORNAZIERO BORGES;;PESSOA JURÍDICA;1271005 000049/2024;9447889;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-02-03;2025-02-05;2026-02-05;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193374;10000,0;10000,0;10000,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;43.144.323 THAIS LEFUNDES ROCHA;43.144.323/0001-61;43.144.323 THAIS LEFUNDES ROCHA;;PESSOA JURÍDICA;1271005 000049/2024;9447857;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193346;10000,0;7360,0;7360,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;44.676.030 PHILIPE DE CASTRO PASSOS;44.676.030/0001-98;44.676.030 PHILIPE DE CASTRO PASSOS;;PESSOA JURÍDICA;1271005 000049/2024;9447888;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos._x000D_ _x000D_ Vinculam esta contratação, independentemente de transcrição:_x000D_ _x000D_ Termo de Referência;_x000D_ _x000D_ Edital de credenciamento nº 01/2024;_x000D_ _x000D_ Informações inseridas no Portal de Compras de Minas Gerais;_x000D_ _x000D_ A Autorização para a contratação;_x000D_ _x000D_ Eventuais anexos dos documentos acima.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193373;10000,0;6440,0;6440,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;44.676.662 DARNES DA SILVA PORTO;44.676.662/0001-51;44.676.662 DARNES DA SILVA PORTO;;PESSOA JURÍDICA;1271005 000049/2024;9447873;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193354;10000,0;10000,0;10000,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;44.719.432 TIZIANE ASSUNCAO VIRGILIO;44.719.432/0001-22;44.719.432 TIZIANE ASSUNCAO VIRGILIO;;PESSOA JURÍDICA;1271005 000049/2024;9447936;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos._x000D_ _x000D_ Vinculam esta contratação, independentemente de transcrição:_x000D_ _x000D_ Termo de Referência;_x000D_ _x000D_ Edital de credenciamento nº 01/2024;_x000D_ _x000D_ Informações inseridas no Portal de Compras de Minas Gerais;_x000D_ _x000D_ A Autorização para a contratação;_x000D_ _x000D_ Eventuais anexos dos documentos acima.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193414;10000,0;10000,0;10000,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;46.848.482 GUILHERME ESCAPACHERRI CANOS;46.848.482/0001-35;46.848.482 GUILHERME ESCAPACHERRI CANOS;;PESSOA JURÍDICA;1271005 000049/2024;9447913;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-02-03;2025-02-05;2026-02-05;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193396;10000,0;8280,0;8280,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;48.196.186 ANA PAULA ALVES FERNANDES;48.196.186/0001-22;48.196.186 ANA PAULA ALVES FERNANDES;;PESSOA JURÍDICA;1271005 000049/2024;9447808;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193298;10000,0;0,0;0,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;49.576.780 ADRIANA MARTINS DA SILVA;49.576.780/0001-01;49.576.780 ADRIANA MARTINS DA SILVA;;PESSOA JURÍDICA;1271005 000049/2024;9447816;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-02-04;2025-02-06;2026-02-06;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193301;10000,0;10000,0;10000,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;49.697.595 REGIANE MICIANO;49.697.595/0001-75;49.697.595 REGIANE MICIANO;;PESSOA JURÍDICA;1271005 000049/2024;9447916;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193406;10000,0;10000,0;10000,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;49.770.940 ELAINE CRISTINE PINHO SANTOS;49.770.940/0001-59;49.770.940 ELAINE CRISTINE PINHO SANTOS;;PESSOA JURÍDICA;1271005 000049/2024;9447921;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193422;10000,0;7360,0;7360,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;50.367.139 LUIZ GUILHERME DE SOUSA LIMA PADUA;50.367.139/0001-46;50.367.139 LUIZ GUILHERME DE SOUSA LIMA PADUA;;PESSOA JURÍDICA;1271005 000049/2024;9447879;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-01-31;2025-02-04;2026-02-04;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193356;10000,0;7360,0;7360,0
2025;1270;SECRETARIA DE ESTADO DE CULTURA E TURISMO;51.209.960 VERONICA GUIMARAES BRANDAO DA SILVA;51.209.960/0001-05;51.209.960 VERONICA GUIMARAES BRANDAO DA SILVA;;PESSOA JURÍDICA;1271005 000049/2024;9447930;SIM;Vencido;Serviço;"O objeto do presente contrato é a contratação da prestação de serviços, por credenciamento, de Pessoas Físicas e Microempreendedores Individuais - MEI, especialistas em atividades artístico-culturais nas categorias elencadas no item 3 do Termo de Referência, cobertas pela Política Nacional Aldir Blanc - PNAB, com vistas a atuar na avaliação, seleção e emissão de parecer técnico e recursal referentes à propostas culturais inscritas em processos seletivos realizados pela Secretaria de Estado de Cultura e Turismo de Minas Gerais - Secult/MG; no bojo da Política Nacional Aldir Blanc Lei 14.399/2022, conforme especificações contidas no edital e seus anexos.";;;;;;;2025-02-03;2025-02-05;2026-02-05;Bens e serviços - Lei nº 14.133/21;Inexigibilidade;Inexigibilidade - Objetos que devam ou possam ser contratados por meio de credenciamento;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193411;10000,0;10000,0;10000,0
